"site","mean_dis","type","obs","mean_exp","sd_exp","beta_dev"
"WFDP",0.138105202917708,"meta","obs",0.876816193849106,0.019664514164088,-37.5656873476415
"WFDP",0.336658761246952,"meta","obs",0.876816193849106,0.019664514164088,-27.4686385890279
"WFDP",0.51365360440457,"meta","obs",0.876816193849106,0.019664514164088,-18.4679156786774
"WFDP",1.02387913414579,"meta","obs",0.876816193849106,0.019664514164088,7.47859515213733
"WFDP",0.226722255668798,"meta","obs",0.876816193849106,0.019664514164088,-33.0592422856564
"WFDP",0.25302614088506,"meta","obs",0.876816193849106,0.019664514164088,-31.7216101938197
"WFDP",0.292449351637262,"meta","obs",0.876816193849106,0.019664514164088,-29.7168207328017
"WFDP",0.640241231225761,"meta","obs",0.876816193849106,0.019664514164088,-12.0305521229396
"WFDP",0.329020229404425,"meta","obs",0.876816193849106,0.019664514164088,-27.8570810279709
"WFDP",0.385996056629396,"meta","obs",0.876816193849106,0.019664514164088,-24.9596879497822
"WFDP",1.26437598803171,"meta","obs",0.876816193849106,0.019664514164088,19.7085873034371
"WFDP",1.19117928204179,"meta","obs",0.876816193849106,0.019664514164088,15.9863134969683
"WFDP",1.21092715082575,"meta","obs",0.876816193849106,0.019664514164088,16.9905523314077
"WFDP",1.09952923738375,"meta","obs",0.876816193849106,0.019664514164088,11.325631626403
"WFDP",1.13040222936842,"meta","obs",0.876816193849106,0.019664514164088,12.8956166118979
"WFDP",1.11805203505812,"meta","obs",0.876816193849106,0.019664514164088,12.2675718909734
"WFDP",0.874879572660435,"meta","obs",0.876816193849106,0.019664514164088,-0.0984830427291854
"WFDP",0.704380260036394,"meta","obs",0.876816193849106,0.019664514164088,-8.76888858650878
"WFDP",1.13886202064628,"meta","obs",0.876816193849106,0.019664514164088,13.3258225761678
"WFDP",1.35725859833046,"meta","obs",0.876816193849106,0.019664514164088,24.4319488634382
"WFDP",0.632415301445928,"meta","obs",0.876816193849106,0.019664514164088,-12.4285243135836
"WFDP",0.408045036157758,"meta","obs",0.876816193849106,0.019664514164088,-23.8384306766873
"WFDP",0.308745041546222,"meta","obs",0.876816193849106,0.019664514164088,-28.8881356316605
"WFDP",0.442688575506139,"meta","obs",0.876816193849106,0.019664514164088,-22.0767019576708
"WFDP",0.76714196895436,"meta","obs",0.876816193849106,0.019664514164088,-5.57726593088357
"WFDP",0.116215906535771,"meta","obs",0.876816193849106,0.019664514164088,-38.678824249946
"WFDP",0.369794412473681,"meta","obs",0.876816193849106,0.019664514164088,-25.7835905400279
"WFDP",0.341394122989979,"meta","obs",0.876816193849106,0.019664514164088,-27.2278311272461
"WFDP",0.779672468043763,"meta","obs",0.876816193849106,0.019664514164088,-4.94005216679849
"WFDP",0.559279411271741,"meta","obs",0.876816193849106,0.019664514164088,-16.1477054519486
"WFDP",0.25078797896915,"meta","obs",0.876816193849106,0.019664514164088,-31.8354274942235
"WFDP",0.386704240262788,"meta","obs",0.876816193849106,0.019664514164088,-24.9236746708635
"WFDP",0.807013431344809,"meta","obs",0.876816193849106,0.019664514164088,-3.5496815187925
"WFDP",0.433646240883106,"meta","obs",0.876816193849106,0.019664514164088,-22.5365320123358
"WFDP",0.37118575189792,"meta","obs",0.876816193849106,0.019664514164088,-25.7128367236545
"WFDP",0.695314355151025,"meta","obs",0.876816193849106,0.019664514164088,-9.22991726027716
"WFDP",0.546559714275262,"meta","obs",0.876816193849106,0.019664514164088,-16.7945405016397
"WFDP",0.331659106528162,"meta","obs",0.876816193849106,0.019664514164088,-27.722886147705
"WFDP",0.499953922588956,"meta","obs",0.876816193849106,0.019664514164088,-19.1645859193607
"WFDP",0.701535937482617,"meta","obs",0.876816193849106,0.019664514164088,-8.91353098804705
"WFDP",0.243155931161112,"meta","obs",0.876816193849106,0.019664514164088,-32.2235402004086
"WFDP",0.146393428075245,"meta","obs",0.876816193849106,0.019664514164088,-37.1442060393123
"WFDP",0.378380215417392,"meta","obs",0.876816193849106,0.019664514164088,-25.346976501559
"WFDP",0.621042970511164,"meta","obs",0.876816193849106,0.019664514164088,-13.0068417253371
"WFDP",0.413435997031426,"meta","obs",0.876816193849106,0.019664514164088,-23.5642840169385
"WFDP",0.623158486808393,"meta","obs",0.876816193849106,0.019664514164088,-12.8992613254565
"WFDP",0.224977104866358,"meta","obs",0.876816193849106,0.019664514164088,-33.1479884803438
"WFDP",0.257690217686968,"meta","obs",0.876816193849106,0.019664514164088,-31.4844277868205
"WFDP",0.371854466181712,"meta","obs",0.876816193849106,0.019664514164088,-25.6788305804967
"WFDP",0.44485596870855,"meta","obs",0.876816193849106,0.019664514164088,-21.9664834603143
"WFDP",0.683930625268619,"meta","obs",0.876816193849106,0.019664514164088,-9.80881434298238
"WFDP",0.292741977250205,"meta","obs",0.876816193849106,0.019664514164088,-29.7019398356435
"WFDP",0.447699924659122,"meta","obs",0.876816193849106,0.019664514164088,-21.8218597016574
"WFDP",0.129821168157669,"meta","obs",0.876816193849106,0.019664514164088,-37.9869555615884
"WFDP",0.458019580618168,"meta","obs",0.876816193849106,0.019664514164088,-21.2970739951337
"WFDP",0.34698369133472,"meta","obs",0.876816193849106,0.019664514164088,-26.9435846771126
"WFDP",0.539959112975748,"meta","obs",0.876816193849106,0.019664514164088,-17.1302010343351
"WFDP",0.674624285952091,"meta","obs",0.876816193849106,0.019664514164088,-10.2820698345177
"WFDP",0.300299046288389,"meta","obs",0.876816193849106,0.019664514164088,-29.3176400266004
"WFDP",0.551552452790435,"meta","obs",0.876816193849106,0.019664514164088,-16.5406446528274
"WFDP",0.959956382300642,"meta","obs",0.876816193849106,0.019664514164088,4.22792995330491
"WFDP",1.20484965122458,"meta","obs",0.876816193849106,0.019664514164088,16.681493101647
"WFDP",0.846503036713335,"meta","obs",0.876816193849106,0.019664514164088,-1.54151569079339
"WFDP",0.726492821430675,"meta","obs",0.876816193849106,0.019664514164088,-7.64439798329502
"WFDP",0.720519784070339,"meta","obs",0.876816193849106,0.019664514164088,-7.94814499227244
"WFDP",0.673797408524663,"meta","obs",0.876816193849106,0.019664514164088,-10.3241190517283
"WFDP",0.406316567868272,"meta","obs",0.876816193849106,0.019664514164088,-23.9263285151522
"WFDP",0.608279969829806,"meta","obs",0.876816193849106,0.019664514164088,-13.655878898331
"WFDP",0.740138738702107,"meta","obs",0.876816193849106,0.019664514164088,-6.95046183223807
"WFDP",0.25832876562853,"meta","obs",0.876816193849106,0.019664514164088,-31.4519556933717
"WFDP",0.692065411392508,"meta","obs",0.876816193849106,0.019664514164088,-9.3951358734301
"WFDP",0.564934594229042,"meta","obs",0.876816193849106,0.019664514164088,-15.8601223003837
"WFDP",0.88586796200251,"meta","obs",0.876816193849106,0.019664514164088,0.460309778206217
"WFDP",0.689371337243062,"meta","obs",0.876816193849106,0.019664514164088,-9.53213768933898
"WFDP",0.39504398280846,"meta","obs",0.876816193849106,0.019664514164088,-24.4995735475873
"WFDP",0.283044794267681,"meta","obs",0.876816193849106,0.019664514164088,-30.1950709092925
"WFDP",0.352263870378965,"meta","obs",0.876816193849106,0.019664514164088,-26.6750716083337
"WFDP",0.454945840447612,"meta","obs",0.876816193849106,0.019664514164088,-21.4533829761188
"WFDP",0.682142535471617,"meta","obs",0.876816193849106,0.019664514164088,-9.89974411536737
"WFDP",0.258624248102737,"meta","obs",0.876816193849106,0.019664514164088,-31.4369295161805
"WFDP",0.679014420024634,"meta","obs",0.876816193849106,0.019664514164088,-10.05881824356
"WFDP",0.226529330311754,"meta","obs",0.876816193849106,0.019664514164088,-33.0690531233631
"WFDP",0.385364817040388,"meta","obs",0.876816193849106,0.019664514164088,-24.9917883914072
"WFDP",0.610898387296222,"meta","obs",0.876816193849106,0.019664514164088,-13.5227244534987
"WFDP",0.684042176777801,"meta","obs",0.876816193849106,0.019664514164088,-9.80314161146961
"WFDP",0.807238130925066,"meta","obs",0.876816193849106,0.019664514164088,-3.53825486576756
"WFDP",0.301445064499621,"meta","obs",0.876816193849106,0.019664514164088,-29.2593615356258
"WFDP",0.474264289684051,"meta","obs",0.876816193849106,0.019664514164088,-20.4709814240012
"WFDP",0.15670844489499,"meta","obs",0.876816193849106,0.019664514164088,-36.6196562470483
"WFDP",0.329864243562089,"meta","obs",0.876816193849106,0.019664514164088,-27.8141603562156
"WFDP",0.192675643999952,"meta","obs",0.876816193849106,0.019664514164088,-34.7906154273851
"WFDP",0.337812084381734,"meta","obs",0.876816193849106,0.019664514164088,-27.4099886206047
"WFDP",0.271385878811367,"meta","obs",0.876816193849106,0.019664514164088,-30.7879620104419
"WFDP",0.354463709761526,"meta","obs",0.876816193849106,0.019664514164088,-26.5632031246171
"WFDP",0.651028262270819,"meta","obs",0.876816193849106,0.019664514164088,-11.4819989802051
"WFDP",1.10644132446551,"meta","obs",0.876816193849106,0.019664514164088,11.6771321528886
"WFDP",0.613140110009148,"meta","obs",0.876816193849106,0.019664514164088,-13.4087260758006
"WFDP",0.294548780887211,"meta","obs",0.876816193849106,0.019664514164088,-29.6100584079138
"WFDP",0.763548259771143,"meta","obs",0.876816193849106,0.019664514164088,-5.76001690826495
"WFDP",0.188694392064139,"meta","obs",0.876816193849106,0.019664514164088,-34.9930741254537
"WFDP",0.445223823360586,"meta","obs",0.876816193849106,0.019664514164088,-21.9477769390666
"WFDP",1.09473744220006,"meta","obs",0.876816193849106,0.019664514164088,11.0819543535395
"WFDP",1.07904585128172,"meta","obs",0.876816193849106,0.019664514164088,10.2839895125369
"WFDP",0.478883831039135,"meta","obs",0.876816193849106,0.019664514164088,-20.2360637791239
"WFDP",0.373878084991107,"meta","obs",0.876816193849106,0.019664514164088,-25.5759234457204
"WFDP",0.609585232476707,"meta","obs",0.876816193849106,0.019664514164088,-13.5895023463343
"WFDP",0.807028136694099,"meta","obs",0.876816193849106,0.019664514164088,-3.54893370732016
"WFDP",1.35552808129822,"meta","obs",0.876816193849106,0.019664514164088,24.34394684021
"WFDP",0.396426820809902,"meta","obs",0.876816193849106,0.019664514164088,-24.4292520542667
"WFDP",0.420567686432985,"meta","obs",0.876816193849106,0.019664514164088,-23.2016160485336
"WFDP",0.427365360571074,"meta","obs",0.876816193849106,0.019664514164088,-22.855933766156
"WFDP",0.656186477871176,"meta","obs",0.876816193849106,0.019664514164088,-11.2196881212988
"WFDP",0.496130148550173,"meta","obs",0.876816193849106,0.019664514164088,-19.3590363902381
"WFDP",0.20064859202168,"meta","obs",0.876816193849106,0.019664514164088,-34.3851669146378
"WFDP",0.454935873231725,"meta","obs",0.876816193849106,0.019664514164088,-21.4538898391821
"WFDP",0.46394573497285,"meta","obs",0.876816193849106,0.019664514164088,-20.9957111287424
"WFDP",0.739648210292905,"meta","obs",0.876816193849106,0.019664514164088,-6.97540668493613
